mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
O=C1[C@](CCCNC(=N)N)NC(=O)[C@](Cc2c3c([nH]c2)cccc3)NC(=O)[C@](CCCNC(=N)N)NC(=O)[C@](CC(C)C)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2ccc(O)cc2)NC(=O)[C@](CCCCN)NC(=O)[C@](CO)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2nc[nH]c2)NC(=O)[C@](CO)NC(=O)[C@]2N(C(=O)[C@](CCCCN)NC(=O)[C@]3N1CCC3)CCC2,1,94,-7.897727,2.2840965,-214.00233,-77.904411,-8.4718199,-44.210045,-7.897727,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[180 238] [700 756] [59 62] [1 1] [2.3 1.7]],16 17 8 33,[180 180 238 238]
P(=O)(OC[C@](N)C(=O)O)(OC[C@](OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC)O,1,145,-7.8775916,8.2578468,-36.018456,-17.972878,-5.1645308,-45.689102,-7.8775916,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.76220703,1,[[73 52 67] [940 927 941] [72 72 72] [1 4 2] [1.1 3.8 0.8]],20 44 66 88,[73 67 52 52]
O=C(O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CCCCCCCCCCCCC)CCC(=O)O)C)C(C)C)CO)CC(C)C)CCCCN)CCC1)[C@](O)C,1,144,-7.8750749,3.6681585,44.694008,40.928421,4.6726918,-44.96962,-7.8750749,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.0065383911,1,[[59 82 146 54] [940 756 3173 818] [72 62 20202 65] [1 1 5 2] [3.9 0.5 3.1 1]],8 36 20 30 4 11,[82 54 59 59 146 146]
P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COc1cc(C)c(Cc2cc(Cc3ccccc3)c(O)cc2)c(C)c1,1,30,-7.8597684,2.5360703,-24.181845,-43.422169,-8.6882973,-47.192913,-7.8597684,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.0816298,1,[[79 81 83 85 87 78] [566 566 566 566 566 566] [51 51 51 51 51 51] [10 10 10 10 10 10] [1 1 1 1 1 1]],61 62,[[79 81 83 85 87 78] [79 81 83 85 87 78]]
O=C1[C@](CCCNC(=N)N)NC(=O)[C@](Cc2c3c([nH]c2)cccc3)NC(=O)[C@](CCCNC(=N)N)NC(=O)[C@](CC(C)C)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2ccc(O)cc2)NC(=O)[C@](CCCCN)NC(=O)[C@](CO)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2nc[nH]c2)NC(=O)[C@](CO)NC(=O)[C@]2N(C(=O)[C@](CCCCN)NC(=O)[C@]3N1CCC3)CCC2,1,94,-7.8541436,2.2802258,-194.92171,-38.61668,-5.403522,-45.244114,-7.8541436,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[105 109 185 185 215] [3174 3174 553 3173 622] [20203 20203 51 20202 55] [5 5 3 5 4] [3.7 1.2 2.1 3.1 0.5]],31 32 64 4 11 24 26,[185 185 215 185 185 [105 109] 105]
Ic1c(O)ccc(C[C@]2C(=O)N[C@](Cc3c4c([nH]c3)cccc4)C(=O)N[C@@](CCCCN)C(=O)N[C@@](C(C)C)C(=O)N[C@](C(=O)N[C@](C(=O)N)[C@](O)C)CSSC[C@](NC(=O)[C@](N)Cc3cc(I)c(N)cc3)C(=O)N2)c1,1,99,-7.8517032,2.0773156,56.550713,-4.929965,-8.4404516,-44.673096,-7.8517032,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[34 76 61] [3174 893 1271] [20203 70 94] [5 3 2] [3.3 2.7 0.5]],78 79 12 24 26,[76 76 61 34 34]
P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COc1cc(C)c(Cc2cc(Cc3ccccc3)c(O)cc2)c(C)c1,1,30,-7.8361416,2.0644786,-23.006315,-60.4692,-8.902276,-41.60817,-7.8361416,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.1142578,1,[[5 62 57 55 8 6 5 62 57 55 8 6] [607 607 607 607 607 607 612 612 612 612 612 612] [54 54 54 54 54 54 54 54 54 54 54 54] [10 10 10 10 10 10 10 10 10 10 10 10] [1 1 1 1 1 1 0.6 0.6 0.6 0.6 0.6 0.6]],3 63,[[5 62 57 55 8 6 5 62 57 55 8 6] [5 62 57 55 8 6]]
FC(F)(F)Oc1ccc(OC2CCN(c3ccc(CNC(=O)CCCN[C@](C(=O)N)[C@](O[C@]4[C@](O)[C@](O)[C@@](CN)O4)[C@@]4[C@@](O)[C@@](O)[C@](N5C(=O)NC(=O)C=C5)O4)cc3)CC2)cc1,1,147,-7.8228741,1.7413796,-64.119987,-94.330231,-8.9400043,-45.346565,-7.8228741,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[26 4 4 4 4 4 20 29 27 25 23 21] [563 1303 1306 1308 1304 1302 630 630 630 630 630 630] [51 96 96 96 96 96 55 55 55 55 55 55] [2 10 10 10 10 10 10 10 10 10 10 10] [0.8 0.7 0.7 0.7 0.7 0.7 0.5 0.5 0.5 0.5 0.5 0.5]],40 14 18,[26 [20 29 27 25 23 21] [4 4 4 4 4]]
P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COc1cc(C)c(Cc2cc(Cc3ccccc3)c(O)cc2)c(C)c1,1,30,-7.8038802,3.5060298,-25.987114,-61.975197,-8.5289907,-43.745903,-7.8038802,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.4079144,1,[36 940 72 1 1.1],20,36
O=C(N[C@@](CCCCN)c1onc(Cc2ccccc2)n1)[C@@](NC(=O)[C@](N)CCCNC(=N)N)Cc1c(C)cc(O)cc1C,1,55,-7.7613039,3.4341524,-159.62726,-69.757736,-8.8560467,-42.183193,-7.7613039,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.35956573,1,[[9 47 54 77 86 84 82 80 78] [940 940 3174 626 626 626 626 626 626] [72 72 20203 55 55 55 55 55 55] [1 1 5 10 10 10 10 10 10] [2.5 1.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]],14 20 30 24,[[77 86 84 82 80 78] [9 47] [9 47] 54]
O=C(N[C@](CCC)c1cc2OCOc2cc1)N1C(=O)C(CC)(CC)[C@@]1Oc1ccc(C(=O)N2CCN(C)CC2)cc1,1,131,-7.7584271,1.4253693,7.79808,-88.989006,-11.206974,-43.889126,-7.7584271,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.68631834,1,[[47 47 47 47 47 47] [852 856 858 854 850 849] [67 67 67 67 67 67] [10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6]],19,[[47 47 47 47 47 47]]
O=C(N[C@@](CCCCN)c1onc(Cc2ccccc2)n1)[C@@](NC(=O)[C@](N)CCCNC(=N)N)Cc1c(C)cc(O)cc1C,1,55,-7.7400608,1.9724565,-157.61072,-70.833038,-9.4372158,-42.020985,-7.7400608,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.46576691,1,[[42 47 71 89 88 73 72 77 77 77 77 77 77 86 86 86 86 86 86 84 84 84 84 84 84 82 82 82 82 82 82 80 80 80 80 80 80 78 78 78 78 78 78] [940 940 630 630 630 630 630 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629] [72 72 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55] [1 1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.9 0.8 0.5 0.5 0.5 0.5 0.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],14 20,[[71 89 88 73 72] [42 47]]
O=C(N[C@@](C(=O)N)Cc1c2c([nH]c1)cccc2)[C@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@]2NC(=O)CC2)CC(=O)N)CCC1)Cc1ccc(O)cc1,1,137,-7.733345,3.2150242,-78.20726,-72.328812,-11.403353,-38.797913,-7.733345,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.35302734,1,[[11 11 11 11 11 11] [849 852 856 858 854 850] [67 67 67 67 67 67] [10 10 10 10 10 10] [1.7 1.7 1.7 1.7 1.7 1.7]],19 67,[[11 11 11 11 11 11] [11 11 11 11 11 11]]
O=C(N[C@@]1C(=O)N[C@@](CC(C)C)C(=O)N[C@@]2C(=O)N([C@@]([C@](CC)C)C(=O)N(C)[C@@](Cc3ccc(O)cc3)C(=O)N[C@@]([C@](CC)C)C(=O)O[C@@]1C)[C@](O)CC2)[C@@](NC(=O)C(C)C)CCC(=O)N,1,106,-7.7255373,1.7744755,8.1795101,-52.022942,-8.5934343,-41.228767,-7.7255373,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
Clc1c(N)nc(N)c(C(=O)NC(=N)NCCCCc2ccc(OCCN(C[C@](O)[C@@](O)[C@](O)[C@](O)CO)CCCCCC)cc2)n1,1,57,-7.7217917,1.8199108,2.3153212,-82.890053,-8.4607687,-34.009781,-7.7217917,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,1.0475667,1,[65 606 54 3 1.6],1 2,[65 65]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@]2N(C(=O)[C@]3NCCC3)CCC2)[C@](O)C)C(C)C)CCC1)[C@](O)C)CCCNC(=N)N,1,28,-7.7101889,1.4277356,-36.443291,-68.457687,-8.7730751,-43.523338,-7.7101889,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.47241211,1,[[61 80 87 87 87 87 87 87] [3174 940 850 854 858 856 852 849] [20203 72 67 67 67 67 67 67] [5 1 10 10 10 10 10 10] [0.6 5.5 0.6 0.6 0.6 0.6 0.6 0.6]],19 20 30 24,[[87 87 87 87 87 87] 80 80 61]
O=C(N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CO)[C@@](NC(=O)C)C(C)C,1,118,-7.7006845,1.8678157,-579.97217,-40.583263,-8.1928053,-37.93927,-7.7006845,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.0065383911,1,[[7 20 92] [3173 3174 940] [20202 20203 72] [5 5 1] [1.7 2.4 1.4]],20 4 11 24 26,[92 7 7 20 20]
P(=O)(OCOC(=O)C(C)(C)C)(OCOC(=O)C(C)(C)C)COc1cc(C)c(Cc2cc(Cc3ccccc3)c(O)cc2)c(C)c1,1,30,-7.6811633,2.0308454,-21.6413,-42.211414,-8.5861397,-44.5886,-7.6811633,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,3.2613089,1,[[21 78 78 78 78 78 87 87 87 87 87 85 85 85 85 85 83 83 83 83 83 81 81 81 81 81 79 79 79 79 79] [941 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [72 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [2 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],44,21
Fc1c(CCNCC(=O)N(CC(=O)N(CC(=O)N)CCCN2C(=O)CCC2)CC(C)C)cccc1,1,108,-7.6720052,1.7829832,42.422771,-68.57457,-7.6706762,-40.155392,-7.6720052,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.0041013835,1,[[] [] [] [] []],,[]
FC(F)(F)Oc1ccc(OC2CCN(c3ccc(CNC(=O)CCCN[C@](C(=O)N)[C@](O[C@]4[C@](O)[C@](O)[C@@](CN)O4)[C@@]4[C@@](O)[C@@](O)[C@](N5C(=O)NC(=O)C=C5)O4)cc3)CC2)cc1,1,147,-7.6691933,2.3433027,-70.930016,-60.93948,-9.0665426,-43.229168,-7.6691933,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[54 26 4 4 4 4 4 20 29 27 25 23 21] [3174 563 1302 1304 1308 1306 1303 630 630 630 630 630 630] [20203 51 96 96 96 96 96 55 55 55 55 55 55] [5 2 10 10 10 10 10 10 10 10 10 10 10] [1.9 0.6 0.6 0.6 0.6 0.6 0.6 0.9 0.9 0.9 0.9 0.9 0.9]],40 14 18 24 26,[26 [20 29 27 25 23 21] [4 4 4 4 4] 54 54]
O=C(N[C@@](C(=O)N)Cc1c2c([nH]c1)cccc2)[C@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@]2NC(=O)CC2)CC(=O)N)CCC1)Cc1ccc(O)cc1,1,137,-7.6572766,1.7364712,-75.660172,-50.796803,-9.673048,-46.16317,-7.6572766,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.37264252,1,[[25 71 72 74 76 85] [756 566 566 566 566 566] [62 51 51 51 51 51] [1 10 10 10 10 10] [0.6 1.3 1.3 1.3 1.3 1.3]],61 62 8,[[71 72 74 76 85] [71 72 74 76 85] 25]
O=C(N[C@@](C(=O)N)Cc1c2c([nH]c1)cccc2)[C@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@]2NC(=O)CC2)CC(=O)N)CCC1)Cc1ccc(O)cc1,1,137,-7.6422281,2.089932,-73.865829,-47.688614,-10.644439,-44.769665,-7.6422281,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.37316909,1,[[17 56] [3173 940] [20202 72] [5 1] [0.6 0.5]],20 4,[56 17]
FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,1,40,-7.6214318,1.7186826,82.56356,-106.22195,-10.007975,-38.775795,-7.6214318,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.60956573,1,[[3 47 36 69 54 39 37 40 40 40 40 40 49 49 49 49 49 47 47 47 47 47 45 45 45 45 45 43 43 43 43 43 41 41 41 41 41] [932 3173 1246 1246 1246 1246 1246 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302] [72 20202 93 93 93 93 93 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [3 5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.9 0.8 1.3 1.3 1.3 1.3 1.3 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],7 25 27 28 4,[3 3 [36 69 54 39 37] [36 69 54 39 37] 47]
O=C1[C@](CCCNC(=N)N)NC(=O)[C@](Cc2c3c([nH]c2)cccc3)NC(=O)[C@](CCCNC(=N)N)NC(=O)[C@](CC(C)C)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2ccc(O)cc2)NC(=O)[C@](CCCCN)NC(=O)[C@](CO)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc2nc[nH]c2)NC(=O)[C@](CO)NC(=O)[C@]2N(C(=O)[C@](CCCCN)NC(=O)[C@]3N1CCC3)CCC2,1,94,-7.5943327,1.9112659,-201.21848,-18.51997,-5.294384,-41.278252,-7.5943327,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[88 185 212] [756 954 3174] [62 73 20203] [1 1 5] [2.1 1.1 4.7]],8 33 15 24 26,[88 88 185 212 212]
O=C(N[C@@]1C(=O)N[C@@](CC(C)C)C(=O)N[C@@]2C(=O)N([C@@]([C@](CC)C)C(=O)N(C)[C@@](Cc3ccc(O)cc3)C(=O)N[C@@]([C@](CC)C)C(=O)O[C@@]1C)[C@](O)CC2)[C@@](NC(=O)C(C)C)CCC(=O)N,1,106,-7.5726829,3.097564,15.306438,-50.527828,-9.364027,-37.158703,-7.5726829,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[105 112] [756 700] [62 59] [1 1] [0.5 0.7]],16 8,[112 105]
O=C(N[C@@]1C(=O)N2[C@](C(=O)N[C@](CC3CCCCC3)C(=O)N[C@@](Cc3c4c([nH]c3)cccc4)C(=O)N[C@@](CCCNC(=N)N)C(=O)NCCC1)CCC2)CCc1ccccc1,1,37,-7.5601497,3.1914232,-137.9899,-44.864994,-9.2030258,-39.120747,-7.5601497,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[] [] [] [] []],,[]
O=C(N[C@@]1C(=O)N2[C@](C(=O)N[C@](CC3CCCCC3)C(=O)N[C@@](Cc3c4c([nH]c3)cccc4)C(=O)N[C@@](CCCNC(=N)N)C(=O)NCCC1)CCC2)CCc1ccccc1,1,37,-7.5574741,1.7688133,-152.52063,-63.033897,-7.7044988,-39.076275,-7.5574741,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[123 682 58 4 0.5],5,123
O=C(O)[C@@](Nc1ncnc2c1cccc2)CCN(CCOC)CCCCc1nc2NCCCc2cc1,1,127,-7.552505,1.6737481,-68.723808,-76.872185,-10.691442,-38.159378,-7.552505,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.0065383911,1,[[33 50 50 50 50 50] [756 1302 1304 1308 1306 1303] [62 96 96 96 96 96] [1 10 10 10 10 10] [0.8 0.6 0.6 0.6 0.6 0.6]],8 18,[33 [50 50 50 50 50]]
O=C(N[C@@](C(=O)N)Cc1c2c([nH]c1)cccc2)[C@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@]2NC(=O)CC2)CC(=O)N)CCC1)Cc1ccc(O)cc1,1,137,-7.5437145,2.5707438,-69.477074,-46.62006,-9.9456797,-41.846863,-7.5437145,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.36610413,1,[[11 63 76 85 83 81 79 77] [756 682 612 612 612 612 612 612] [62 58 54 54 54 54 54 54] [1 4 10 10 10 10 10 10] [1.8 0.7 0.5 0.5 0.5 0.5 0.5 0.5]],3 5 8 33,[[76 85 83 81 79 77] 63 11 11]
O=C(N[C@@](CCCCN)c1onc(Cc2ccccc2)n1)[C@@](NC(=O)[C@](N)CCCNC(=N)N)Cc1c(C)cc(O)cc1C,1,55,-7.5294452,2.6233375,-157.06944,-62.067646,-9.0563383,-44.875309,-7.5294452,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.36610413,1,[[9 52 68 68] [3174 940 815 818] [20203 72 65 65] [5 1 2 2] [3.8 1.1 0.5 3.2]],36 37 20 24 26,[[68 68] 68 52 9 9]
O=C(OC)CC[C@@](C)[C@@]1[C@]2(C)[C@]([C@@]3[C@](O)C[C@@]4[C@@](C)([C@]3CC2)CC[C@](NCCCCNCc2ncccc2)C4)CC1,1,121,-7.4779897,2.0225542,47.257393,-57.76424,-7.1127763,-35.290607,-7.4779897,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[60 818 65 2 3],36 37,[60 60]
O=C(Nc1ccc(CCCC)cc1)C=1N(C)C(=O)[C@]([C@](O[C@]2[C@](O)[C@](O)[C@@](CN)O2)[C@@]2[C@@](O)[C@@](O)[C@](N3C(=O)NC(=O)C=C3)O2)N(C)CC=1,1,79,-7.4697895,1.844438,69.693565,-46.998272,-8.8285809,-35.222588,-7.4697895,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.26855469,1,[[81 64 64 64 64 64 73 73 73 73 73 71 71 71 71 71 69 69 69 69 69 67 67 67 67 67 65 65 65 65 65] [3174 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303] [20203 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [2.7 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],24 26,[81 81]
FC(F)(F)Oc1ccc(OC2CCN(c3ccc(CNC(=O)CCCN[C@](C(=O)N)[C@](O[C@]4[C@](O)[C@](O)[C@@](CN)O4)[C@@]4[C@@](O)[C@@](O)[C@](N5C(=O)NC(=O)C=C5)O4)cc3)CC2)cc1,1,147,-7.4657712,1.920481,-73.497002,-58.354538,-9.722331,-42.850883,-7.4657712,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[33 41 54 111] [3174 756 756 932] [20203 62 62 72] [5 1 1 3] [2.6 0.7 1 1.4]],8 7 24 26,[[41 54] 111 33 33]
Fc1c(C(=O)Nc2cc(C(C#N)(C)C)cc(-n3cc(C)nc3)c2)cc(C#Cc2n3c(C(Nc4cn(C)nc4)=CC=C3)nc2)c(C)c1,1,110,-7.4448781,3.1991918,58.323231,-76.83606,-9.580698,-40.801807,-7.4448781,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,2.5942359,1,[[71 29 29 29 29 29 29 17 56 54 49 20 18] [24 849 852 856 858 854 850 1246 1246 1246 1246 1246 1246] [19 67 67 67 67 67 67 93 93 93 93 93 93] [4 10 10 10 10 10 10 10 10 10 10 10 10] [3.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7 0.7]],51 82 19 27,[71 71 [29 29 29 29 29 29] [17 56 54 49 20 18]]
FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@](CC(=O)O)CCN3CC(F)(F)CCC3)c2)cccc1,1,40,-7.4441886,1.5977962,80.956841,-84.144516,-9.637826,-35.339348,-7.4441886,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.29653499,1,[[47 36 69 54 39 37 40 40 40 40 40 49 49 49 49 49 47 47 47 47 47 45 45 45 45 45 43 43 43 43 43 41 41 41 41 41] [3173 1246 1246 1246 1246 1246 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304 1308 1306 1303 1302 1304] [20202 93 93 93 93 93 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.9 1.4 1.4 1.4 1.4 1.4 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],27 28 4,[[36 69 54 39 37] [36 69 54 39 37] 47]
O=C(N[C@@](CCCCN)c1onc(Cc2ccccc2)n1)[C@@](NC(=O)[C@](N)CCCNC(=N)N)Cc1c(C)cc(O)cc1C,1,55,-7.4367952,3.950202,-158.31514,-75.003769,-9.7382708,-39.87606,-7.4367952,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.31800842,1,[[30 5 18 13 11 8 6] [756 1246 1246 1246 1246 1246 1246] [62 93 93 93 93 93 93] [1 10 10 10 10 10 10] [0.5 0.7 0.7 0.7 0.7 0.7 0.7]],8 27,[30 [5 18 13 11 8 6]]
FC(F)(F)Oc1ccc(OC2CCN(c3ccc(CNC(=O)CCCN[C@](C(=O)N)[C@](O[C@]4[C@](O)[C@](O)[C@@](CN)O4)[C@@]4[C@@](O)[C@@](O)[C@](N5C(=O)NC(=O)C=C5)O4)cc3)CC2)cc1,1,147,-7.4321852,2.001085,-77.643814,-37.644951,-10.222875,-42.583443,-7.4321852,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0,1,[[33 74] [3174 566] [20203 51] [5 2] [3.3 1.2]],40 24 26,[74 33 33]
O=C(N[C@](CCC)c1cc2OCOc2cc1)N1C(=O)C(CC)(CC)[C@@]1Oc1ccc(C(=O)N2CCN(C)CC2)cc1,1,131,-7.4215145,0.97365171,13.781668,-66.946243,-10.072662,-37.214165,-7.4215145,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.58582729,1,[[] [] [] [] []],,[]
O=C(Nc1ccc(CCCC)cc1)C=1N(C)C(=O)[C@]([C@](O[C@]2[C@](O)[C@](O)[C@@](CN)O2)[C@@]2[C@@](O)[C@@](O)[C@](N3C(=O)NC(=O)C=C3)O2)N(C)CC=1,1,79,-7.4007626,3.4640875,65.466545,-36.858273,-8.513483,-42.163315,-7.4007626,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.26855469,1,[53 3174 20203 5 3.2],24 26,[53 53]
[P+](CCCCCCCCCCC=1C(=O)C(C)=C(C)C(=O)C=1)(c1ccccc1)(c1ccccc1)c1ccccc1,1,81,-7.3990736,1.4688815,96.142303,-80.940483,-10.333263,-41.34058,-7.3990736,$HOME/My Research/MDM2/sdf for docking/smiles_data25.sdf,0.76220703,1,[[41 35 35 35 35 35 35 5 6 11 13 78 80 5 6 11 13 78 80] [940 852 856 858 854 850 849 607 607 607 607 607 607 612 612 612 612 612 612] [72 67 67 67 67 67 67 54 54 54 54 54 54 54 54 54 54 54 54] [1 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.6 0.8 0.8 0.8 0.8 0.8 0.8 0.7 0.7 0.7 0.7 0.7 0.7 0.5 0.5 0.5 0.5 0.5 0.5]],3 19 20,[[5 6 11 13 78 80 5 6 11 13 78 80] [35 35 35 35 35 35] 41]
