mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,$File,E_orig,Rec_index,PLIF_raw,FP:PLIF,PLIF_ligidx
S(C[C@](N)C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N[C@](C(=O)O)CCCCN)CCCCN)CCCCN)CCCCN)CO)CC(OC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,1,817,-8.9813108,5.319747,104.3496,-58.36285,-6.8864474,-51.930653,-8.9813108,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.16194916,1,[[159 68 68 100] [756 812 818 818] [62 65 65 65] [1 2 2 2] [0.5 2.9 2.9 0.5]],15 27 28,[159 [68 68 100] [68 68]]
O=C(OC[C@@]1[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)C(OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)O1)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1,1,183,-8.976614,4.2793436,24.915337,-42.058193,-9.1694736,-61.654163,-8.976614,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.9387463,1,[[69 72 137 140 163 108 108 108 108 108 96 108 105 102 99 97] [940 940 124 124 3175 1303 1306 1308 1304 1302 612 612 612 612 612 612] [72 72 25 25 20204 96 96 96 96 96 54 54 54 54 54 54] [1 1 1 1 5 10 10 10 10 10 10 10 10 10 10 10] [1.4 2.8 8 5.8 1.7 0.5 0.5 0.5 0.5 0.5 0.9 0.9 0.9 0.9 0.9 0.9]],53 54 3 23 24 13 55 56,[[137 140] [137 140] [96 108 105 102 99 97] [69 72] 72 [108 108 108 108 108] 163 163]
S(CC[C@](NC(=O)[C@@](N)Cc1ccc(O)cc1)C(=O)N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N2[C@](C(=O)N[C@](C(=O)N[C@](C(=O)O)CC(C)C)Cc3ccc(O)cc3)CCC2)C)CC(=O)N)CCC1)Cc1ccccc1)C,1,984,-8.918685,2.2379262,-0.080149882,-62.177189,-7.6206098,-55.148537,-8.918685,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[14 112 5] [3173 756 107] [20202 62 24] [5 1 2] [4.8 1.6 1.3]],74 15 30 4 9,[5 112 112 14 14]
O=C(OC[C@@]1[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)C(OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)O1)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1,1,183,-8.9178076,2.9432645,14.717818,-60.239323,-9.5222178,-57.006676,-8.9178076,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.9387102,1,[[56 137 159 159 159 159 159 159 171 171 171 171 171 171 168 168 168 168 168 168 165 165 165 165 165 165 162 162 162 162 162 162 160 160 160 160 160 160] [3173 893 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629 630 634 638 636 632 629] [20202 70 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55 55] [5 3 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.6 1.6 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],51 52 4 9,[137 137 56 56]
S(CC[C@](NC(=O)[C@@](N)Cc1ccc(O)cc1)C(=O)N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N2[C@](C(=O)N[C@](C(=O)N[C@](C(=O)O)CC(C)C)Cc3ccc(O)cc3)CCC2)C)CC(=O)N)CCC1)Cc1ccccc1)C,1,984,-8.8919687,2.6559758,1.2569524,-31.799816,-7.4124985,-53.315792,-8.8919687,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[20 114 133 111 135 135 135 135 135 47 56 54 52 50 48 26 36 34 31 29 27] [893 3173 3173 566 1303 1306 1308 1304 1302 1252 1252 1252 1252 1252 1252 1274 1274 1274 1274 1274 1274] [70 20202 20202 51 96 96 96 96 96 93 93 93 93 93 93 94 94 94 94 94 94] [3 5 5 2 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1 1.3 6.6 3.4 1.3 1.3 1.3 1.3 1.3 0.7 0.7 0.7 0.7 0.7 0.7 1 1 1 1 1 1]],40 41 51 6 115 119 13 14 4 9,[111 111 20 [47 56 54 52 50 48] [26 36 34 31 29 27] [26 36 34 31 29 27] [135 135 135 135 135] [135 135 135 135 135] [114 133] 133]
Ic1c(OCc2nnn(CCOCCOCCOCCOCCOCCOCCOc3ccc(CNC(=N)N)cc3)c2)c(I)cc(Oc2c(I)cc(CC(=O)O)cc2I)c1,1,943,-8.8902864,3.7667458,-107.92137,-70.267822,-7.2497821,-55.218048,-8.8902864,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.0865366,1,[[4 4 7 77 104 13 15 17 105 107 12] [553 3173 3173 766 815 607 607 607 607 607 607] [51 20202 20202 63 65 54 54 54 54 54 54] [3 5 5 3 2 10 10 10 10 10 10] [1 3.3 3.2 2.3 0.5 0.7 0.7 0.7 0.7 0.7 0.7]],43 3 87 118 27 4 9,[4 [13 15 17 105 107 12] 77 77 104 [4 7] [4 7]]
O=C(O)C([C@](NC(=O)/C=C/C=C\CCC(C)C)C(=O)N[C@@]1C(=O)N[C@](C(C)C)C(=O)N[C@@](CCCCN)C(=O)N[C@@](C(O)C(=O)O)C(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@](C(C(=O)O)C)C(=O)N[C@@](C(C)C)C(=O)N2[C@](C(=O)NC1C)C[C@@](C)C2)C,1,465,-8.870101,2.3546309,-35.110317,-56.934505,-9.4954147,-46.963959,-8.870101,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[23 3174 20203 5 0.7],7,23
O=C1OC(C)C2N=C(O)c3nc(C(C(O)(C(O)C)C)N=C(O)C4N=C(/C(=C\C)/N=C(O)C(C(O)C)N=C(O)c5nc(sc5)C5(N=C(O)C(C)N=C(O)C(=C)N=C(O)C(C)N=C(O)C(C(CC)C)NC6C(O)c7nc1cc(C(O)C)c7C=C6)C(N=C(c1scc(C(O)=NC(C(O)=NC(C(O)=N)=C)=C)n1)CC5)c1nc2sc1)SC4)sc3,1,228,-8.8572006,2.3909845,509.50726,-71.957207,-14.75802,-55.21489,-8.8572006,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[154 154 154 154 154] [1306 1308 1304 1302 1303] [96 96 96 96 96] [10 10 10 10 10] [0.8 0.8 0.8 0.8 0.8]],13,[[154 154 154 154 154]]
S(CC[C@](NC(=O)[C@@](N)Cc1ccc(O)cc1)C(=O)N[C@](C(=O)N1[C@](C(=O)N[C@](C(=O)N[C@](C(=O)N2[C@](C(=O)N[C@](C(=O)N[C@](C(=O)O)CC(C)C)Cc3ccc(O)cc3)CCC2)C)CC(=O)N)CCC1)Cc1ccccc1)C,1,984,-8.8415031,1.9512954,6.194541,-49.077717,-8.4826193,-49.373878,-8.8415031,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[20 114 125 133] [893 3173 29 3173] [70 20202 19 20202] [3 5 3 5] [0.5 0.8 1.1 2.9]],106 51 4 9,[125 20 [114 133] 133]
O=C(O)C([C@](NC(=O)/C=C/C=C\CCC(CC)C)C(=O)N[C@@]1C(=O)N[C@](C(C)C)C(=O)N[C@@](CCCCN)C(=O)N[C@@](C(O)C(=O)O)C(=O)N[C@@](CC(=O)O)C(=O)NCC(=O)N[C@](C(C(=O)O)C)C(=O)N[C@@](C(C)C)C(=O)N2[C@](C(=O)NC1C)C[C@@](C)C2)C,1,466,-8.822834,1.843165,-31.521507,-29.601398,-7.952065,-49.011909,-8.822834,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[89 97 129 164] [1245 3173 3174 3174] [93 20202 20203 20203] [3 5 5 5] [2 0.6 3.4 0.5]],20 21 4 7 8,[89 89 97 [129 164] 129]
O=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@@]1N=C(O)[C@@](CCC(O)=N)N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)C)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CSSC1)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CC(O)=N,1,612,-8.7867031,2.1677971,-2215.3228,4.7762332,-2.4843388,-53.952766,-8.7867031,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[25 29 63 271 275 296 307 31 66 66 66 66 66 71 71 71 71 71] [124 29 3173 3174 940 932 940 107 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302] [25 19 20202 20203 72 72 72 24 96 96 96 96 96 96 96 96 96 96] [1 3 5 5 1 3 1 2 10 10 10 10 10 10 10 10 10 10] [3.6 0.8 0.6 1.9 3.2 0.7 0.6 2.9 1.7 1.7 1.7 1.7 1.7 1.8 1.8 1.8 1.8 1.8]],106 74 91 53 54 23 24 11 13 14 4 7 8,[29 31 31 25 25 [275 307] 275 296 [66 66 66 66 66 71 71 71 71 71] [66 66 66 66 66 71 71 71 71 71] 63 271 271]
O=C(OC[C@@]1[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)C(OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)O1)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1,1,183,-8.7361879,3.6338489,9.9875717,-19.074383,-9.251914,-52.295856,-8.7361879,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.9387463,1,[[118 140 144 27 28 40 37 34 31 29] [756 886 940 927 919 919 919 919 919 919] [62 69 72 72 71 71 71 71 71 71] [1 1 1 4 10 10 10 10 10 10] [0.7 0.6 0.5 1.1 0.5 0.5 0.5 0.5 0.5 0.5]],15 57 58 23 59,[118 140 [28 40 37 34 31 29] 144 27]
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C)c(C(OC(C)C3=C(C)C4=NC3=Cc3c(C)c(CCC(=O)O)c([nH]3)C=C3C(CCC(=O)O)=C(C)C(=N3)C=[cH0]3c(C)c(C(O)C)[cH0]([nH]3)=C4)C)c([nH]1)C=C1C(C)=C(C(O)C)C(=N1)C=2,1,667,-8.7319841,1.7644141,-157.40959,-81.336098,-8.6499996,-50.802299,-8.7319841,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[144 756 62 1 1.2],15,144
Ic1c(OCc2nnn(CCOCCOCCOCCOCCOCCOCCOc3ccc(CNC(=N)N)cc3)c2)c(I)cc(Oc2c(I)cc(CC(=O)O)cc2I)c1,1,943,-8.6768618,2.0125062,-105.0802,-19.314352,-7.5596027,-49.37199,-8.6768618,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.0865366,1,[[] [] [] [] []],,[]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](N)CCCNC(=N)N)Cc2ccccc2)C(C)C)CCC1)CC(=O)O)CC(=O)N)CCCNC(=N)N)[C@](CC)C,1,790,-8.6454306,2.1150718,-415.73468,-58.620159,-7.7956724,-51.383087,-8.6454306,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[16 39 53 93 70 45 45 45 45 45 45] [756 940 940 3174 927 854 858 856 852 849 850] [62 72 72 20203 72 67 67 67 67 67 67] [1 1 1 5 4 10 10 10 10 10 10] [1.9 1 1.5 0.8 1 0.5 0.5 0.5 0.5 0.5 0.5]],15 30 5 23 24 59 7,[16 16 [45 45 45 45 45 45] [39 53] 53 70 93]
O=C(NCC(=O)N)C(NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)[C@@](N)CSSC2)CCC1)CCCCN,1,541,-8.5572014,2.3120418,-46.044312,-69.694077,-9.2515831,-44.109798,-8.5572014,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[53 55 125 135 138 81 90 88 86 84 82] [3174 3174 686 3173 566 927 927 927 927 927 927] [20203 20203 58 20202 51 72 72 72 72 72 72] [5 5 3 5 2 10 10 10 10 10 10] [2.1 0.7 0.5 1.8 0.7 0.6 0.6 0.6 0.6 0.6 0.6]],40 19 38 4 9 7 8,[138 125 [81 90 88 86 84 82] 135 135 [53 55] 53]
O=C(OC)N[C@](C(=O)N1[C@](c2[nH]c3c(n2)ccc(-c2c4scc(-c5ccc(-c6[nH]c([C@]7N(C(=O)[C@](NC(=O)OC)c8ccccc8)CCC7)nc6)cc5)c4sc2)c3)CCC1)C(C)C,1,334,-8.5565023,5.2838535,65.713463,-30.514524,-6.9053192,-51.82513,-8.5565023,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.85083008,1,[[10 7 76 85 83 81 79 77 76 85 83 81 79 77 76 85 83 81 79 77 26 100 99 28 27] [3173 566 803 803 803 803 803 803 809 809 809 809 809 809 882 882 882 882 882 882 1246 1246 1246 1246 1246] [20202 51 65 65 65 65 65 65 65 65 65 65 65 65 69 69 69 69 69 69 93 93 93 93 93] [5 2 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [0.5 0.9 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.7 0.7 0.7 0.7 0.7]],40 83 85 6 4,[7 [76 85 83 81 79 77 76 85 83 81 79 77] [76 85 83 81 79 77] [26 100 99 28 27] 10]
O=C1C(C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(\C)/C)\C)\C)\C)\C)\C)=C(C)C(=O)c2c1cccc2,1,601,-8.4924259,4.4401393,15.311037,-16.801523,-7.8367076,-48.48671,-8.4924259,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[80 81 86 88 97 98] [607 607 607 607 607 607] [54 54 54 54 54 54] [10 10 10 10 10 10] [0.5 0.5 0.5 0.5 0.5 0.5]],3,[[80 81 86 88 97 98]]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](N)CCCNC(=N)N)Cc2ccccc2)C(C)C)CCC1)CC(=O)O)CC(=O)N)CCCNC(=N)N)[C@](CC)C,1,790,-8.4908886,3.4207942,-415.57315,-45.004936,-5.7712679,-46.821995,-8.4908886,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[36 36 36 36 36] [1308 1306 1303 1302 1304] [96 96 96 96 96] [10 10 10 10 10] [0.8 0.8 0.8 0.8 0.8]],13,[[36 36 36 36 36]]
P(=O)(OC[C@](OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC(O)CO)O,1,206,-8.4902887,2.5197532,-36.117744,-16.388496,-7.0564218,-47.026974,-8.4902887,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[127 127] [3173 566] [20202 51] [5 2] [2 0.5]],40 4 9,[127 127 127]
O=C(OC)N[C@](C(=O)N1[C@](c2[nH]c3c(n2)ccc(-c2c4scc(-c5ccc(-c6[nH]c([C@]7N(C(=O)[C@](NC(=O)OC)c8ccccc8)CCC7)nc6)cc5)c4sc2)c3)CCC1)C(C)C,1,334,-8.4839735,2.1917205,66.247345,-46.351982,-8.4015265,-49.147285,-8.4839735,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,2.1160045,1,[[67 13 76 76 76 76 76 85 85 85 85 85 83 83 83 83 83 81 81 81 81 81 79 79 79 79 79 77 77 77 77 77] [3173 812 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302] [20202 65 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [5 2 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [3.6 1.5 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],27 28 4 9,[13 13 67 67]
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)CCSSC2)CCC1)CC(C)C,1,424,-8.4795647,1.880738,-105.49518,-65.261292,-9.2229319,-49.551544,-8.4795647,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.6418772,1,[[91 95 55 98] [3173 3173 566 24] [20202 20202 51 19] [5 5 2 4] [0.8 2.6 5.4 3.5]],88 89 40 41 4 9,[98 98 55 55 [91 95] 95]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)CCCCCCCCCCCCCCC)Cc1nc[nH]c1)CCCCN,1,204,-8.4733686,4.2305598,-15.711269,-43.015053,-9.0350475,-42.998909,-8.4733686,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.76220703,1,[[44 44 44 44 44 44 77 77 77 77 77] [854 858 856 852 849 850 1303 1306 1308 1304 1302] [67 67 67 67 67 67 96 96 96 96 96] [10 10 10 10 10 10 10 10 10 10 10] [0.6 0.6 0.6 0.6 0.6 0.6 0.5 0.5 0.5 0.5 0.5]],5 13,[[44 44 44 44 44 44] [77 77 77 77 77]]
O=C(OC)N[C@](C(=O)N1[C@@](C)CC[C@]1c1[nH]c2c(n1)ccc1c2cc2OCc3c(-c2c1)ccc(-c1[nH]c([C@]2N(C(=O)[C@](NC(=O)OC)c4ccccc4)C[C@@](COC)C2)nc1)c3)C(C)C,1,246,-8.4467869,2.5804486,0.41333058,41.470253,-7.6352572,-47.291611,-8.4467869,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,3.8821404,1,[[] [] [] [] []],,[]
O=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@@]1N=C(O)[C@@](CCC(O)=N)N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)C)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CSSC1)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CC(O)=N,1,612,-8.4444818,2.1039751,-2222.9248,-8.8402929,1.3109934,-50.334251,-8.4444818,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[20 66 71 98 140 296 305 307] [878 756 756 940 3174 625 3173 3173] [69 62 62 72 20203 55 20202 20202] [3 1 1 1 5 3 5 5] [2.1 1.2 0.9 1 2.3 1.7 0.6 1.5]],35 66 15 72 73 23 4 9 7 8,[296 296 [66 71] 20 20 98 [305 307] 307 140 140]
O=C(OCC1OC(C)(C)OC1)Oc1c(OC)cc([C@@]2c3c([C@@](O[C@]4[C@](O)[C@@](O)[C@@]5O[C@](C)OC[C@]5O4)[C@@]4[C@@]2C(=O)OC4)cc2OCOc2c3)cc1OC,1,971,-8.4440269,1.5750346,22.848015,-69.820671,-10.1535,-49.822258,-8.4440269,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,1.6315489,1,[[43 45 85] [3174 3174 818] [20203 20203 65] [5 5 2] [3.1 0.5 0.6]],27 7 8,[85 [43 45] 43]
S(=O)(=O)(O)CCCC[N+]1=C(/C=C/C2=C(Oc3ccc(C[C@](NC(=O)c4ccc(NCc5nc6C(=O)NC(N)=Nc6nc5)cc4)C(=O)O)cc3)/C(=C/C=C\3/N(CCCCS(=O)(=O)O)c4c(C/3(C)C)cc(S(=O)(=O)O)cc4)/CCC2)C(C)(C)c2c1ccc(S(=O)(=O)[O-])c2,1,679,-8.4218788,3.7686529,-41.538795,-84.151466,-11.309195,-51.240135,-8.4218788,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.95475125,1,[[27 105 143] [756 886 701] [62 69 59] [1 1 2] [0.8 4.5 1]],100 15 57 80,[143 27 105 105]
O=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@@]1N=C(O)[C@@](CCC(O)=N)N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)[C@](N=C(O)C)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CCCNC(=N)N)CSSC1)CCCNC(=N)N)CCCNC(=N)N)CCCCN)CC(O)=N,1,612,-8.4107771,2.5405037,-2219.3572,29.540798,-2.62151,-53.161785,-8.4107771,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[6 112 121] [886 940 756] [69 72 62] [1 1 1] [2.9 1.9 0.6]],15 57 80 23 24,[121 6 6 112 112]
O=C(NCC(=O)N)[C@@](NC(=O)[C@]1N(C(=O)[C@]2NC(=O)[C@](CC(=O)N)NC(=O)[C@](CCC(=O)N)NC(=O)[C@]([C@](CC)C)NC(=O)[C@](Cc3ccc(O)cc3)NC(=O)CCSSC2)CCC1)CC(C)C,1,424,-8.4005423,1.7384497,-95.686996,-78.404655,-9.638217,-41.715874,-8.4005423,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.01043129,1,[16 756 62 1 2.6],15 30,[16 16]
O=C(N[C@](C(=O)N[C@](C(=O)c1sc2c(n1)cccc2)CCC/N=C(\N)/N)Cc1ccccc1)[C@@](NC(=O)CNC(=O)C)CCC(=O)N,1,829,-8.3848152,2.1629074,-203.12924,-79.281181,-8.0778246,-43.713715,-8.3848152,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.0065383911,1,[9 3173 20202 5 0.6],4,9
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](N)CCCNC(=N)N)Cc2ccccc2)C(C)C)CCC1)CC(=O)O)CC(=O)N)CCCNC(=N)N)[C@](CC)C,1,790,-8.3624516,2.2970376,-416.15805,-46.301945,-5.8842344,-42.658058,-8.3624516,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[71 113 102 102 102 102 102 111 111 111 111 111 109 109 109 109 109 107 107 107 107 107 105 105 105 105 105 103 103 103 103 103] [700 3174 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303 1306 1308 1304 1302 1303] [59 20203 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96] [1 5 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10] [1.2 1.8 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005 1e-005]],62 7 8,[71 113 113]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)[C@@](NC(=O)[C@]1N(C(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](N)CCCNC(=N)N)Cc2ccccc2)C(C)C)CCC1)CC(=O)O)CC(=O)N)CCCNC(=N)N)[C@](CC)C,1,790,-8.3403053,3.737143,-414.77011,-6.2631507,-5.7050838,-53.365997,-8.3403053,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0,1,[[53 71 93 97] [3174 3173 756 756] [20203 20202 62 62] [5 5 1 1] [4.3 5.5 3 0.8]],15 30 4 9 7 8,[[93 97] 93 71 71 53 53]
O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)CNC(=O)C)C)CCC(=O)N)Cc1ccccc1)CO)CCCCN)[C@](O)C)C)C)CCCCN,1,590,-8.3294773,3.8821261,-36.292305,-44.416367,-6.0277338,-51.317905,-8.3294773,$HOME/My Research/MDM2/sdf for docking/smiles_data24.sdf,0.0038928986,1,[[35 61 140 40 139] [893 940 553 941 566] [70 72 51 72 51] [3 1 3 2 2] [1 4.1 2.5 1 1.9]],40 41 43 44 51 23 24 18,[139 139 140 140 35 61 61 40]
