"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL3657054";"";"None";"519.01";"1";"4.65";"BDBM129962";"COc1cn(C)c(=O)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(C)nc(C)n1)C2=O";"IC50";"'='";"142.5";"nM";"6.85";"";"261738";"UO_0000065";"13.19";"0.25";"2.20";"7.20";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653201";"";"None";"530.98";"1";"4.16";"BDBM129766";"[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(N)nc4OC)n3C(C)C)C(=O)N2c2cc(Cl)c(=O)n(C)c2)cc1";"IC50";"'='";"2.95";"nM";"8.53";"";"261497";"UO_0000065";"16.06";"0.31";"4.37";"6.80";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653240";"";"None";"525.01";"1";"3.76";"BDBM129805";"COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(C2CCC(=O)N(C)C2)C3=O)c(OC)n1";"IC50";"'='";"1.54";"nM";"8.81";"";"261535";"UO_0000065";"16.79";"0.33";"5.05";"8.58";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657103";"";"None";"573.43";"2";"6.33";"BDBM130021";"COc1nc(N(C)C)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1F)N(c1cccc(Cl)c1F)C2=O";"IC50";"'='";"0.352";"nM";"9.45";"";"261742";"UO_0000065";"16.49";"0.33";"3.12";"12.38";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657070";"";"None";"534.02";"2";"5.66";"BDBM129980";"COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cc(C)ccc2OC)C3=O)c(OC)n1";"IC50";"'='";"0.63";"nM";"9.20";"";"261707";"UO_0000065";"17.23";"0.33";"3.54";"10.04";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3656984";"";"None";"532.96";"2";"5.35";"BDBM129886";"COc1ncc(-c2nc3c(n2C(C)C)[C@@H](c2ccc(C#N)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1";"IC50";"'='";"214.3";"nM";"6.67";"";"261616";"UO_0000065";"12.51";"0.24";"1.32";"6.28";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653218";"";"None";"593.52";"2";"5.78";"BDBM129783";"COc1nc(N2CC(O)C2)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.21";"nM";"9.68";"";"261514";"UO_0000065";"16.31";"0.32";"3.90";"10.02";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657018";"";"None";"540.41";"1";"4.27";"BDBM129922";"COc1nc(N)ncc1-c1nc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O";"IC50";"'='";"0.68";"nM";"9.17";"";"261653";"UO_0000065";"16.96";"0.34";"4.90";"7.57";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657053";"";"None";"551.05";"2";"6.49";"BDBM129961";"COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(C#N)cc1C)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.27";"nM";"9.57";"";"261690";"UO_0000065";"17.36";"0.33";"3.08";"8.87";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653177";"";"None";"536.46";"2";"7.00";"BDBM129742";"COc1cc(CO)ccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O";"IC50";"'='";"0.12";"nM";"9.92";"";"261473";"UO_0000065";"18.49";"0.37";"2.92";"14.68";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657060";"";"None";"550.42";"2";"6.80";"BDBM129970";"COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)[C@@H](c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O";"IC50";"'='";"4.4";"nM";"8.36";"";"261697";"UO_0000065";"15.18";"0.30";"1.56";"9.94";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653277";"";"None";"545.99";"1";"3.91";"BDBM129845";"COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1";"IC50";"'='";"2.33";"nM";"8.63";"";"261574";"UO_0000065";"15.81";"0.30";"4.72";"6.74";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3653305";"";"None";"566.49";"2";"6.79";"BDBM129873";"COc1ncc(-c2nc3c(n2C(C)C)C(C)(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1";"IC50";"'='";"0.38";"nM";"9.42";"";"261603";"UO_0000065";"16.63";"0.33";"2.63";"11.44";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
"CHEMBL3657015";"";"None";"594.50";"2";"5.60";"BDBM129919";"COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)cn(C)c1=O)C2=O";"IC50";"'='";"0.29";"nM";"9.54";"";"261650";"UO_0000065";"16.04";"0.32";"3.94";"10.64";"0";"CHEMBL3705464";"Time Resolved Fluorescence Energy Transfer (TR-FRET) Assay: The inhibition of p53-MDM2 and p53-MDM4 interactions is measured by time resolved fluorescence energy transfer (TR-FRET). Fluorescence energy transfer (or Foerster resonance energy transfer) describes an energy transfer between donor and acceptor fluorescent molecules. For this assay, human MDM2 protein (amino acids 2-188) and human MDM4 protein (amino acids 2-185), tagged with a C-terminal biotin moiety, are used in combination with a Europium labeled streptavidin (Perkin Elmer, Inc., Waltham, Mass., USA) serving as the donor fluorophore. The p53 derived, Cy5 labeled peptide Cy5-TFSDLWKLL (p53 aa18-26) is the energy acceptor. Upon excitation of the donor molecule at 340 nm, binding interaction between MDM2 or MDM4 and the p53 peptide induces energy transfer and enhanced response at the acceptor emission wavelength at 665 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL5023";"p53-binding protein Mdm-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639025";"37";"BindingDB Database";"";"2014";"None";"";""
